# wavelength_nm   slope_a   correlation_r
    849.0000  +7.63433782e-01  +9.96467200e-01
    851.0000  +1.01824871e+00  +9.98758254e-01
    853.0000  +7.62020304e-01  +9.96766952e-01
    855.0000  +1.11066422e+00  +9.96567798e-01
    857.0000  +7.21985118e-01  +9.94550189e-01
    859.0000  +8.07804236e-01  +9.98673249e-01
    861.0000  +7.98910062e-01  +9.98555423e-01
    863.0000  +7.51003632e-01  +9.96670180e-01
    865.0000  +7.17793995e-01  +9.94785647e-01
    867.0000  +1.14880906e+00  +9.95092467e-01
    869.0000  +8.87588081e-01  +9.99601502e-01
    871.0000  +7.80548908e-01  +9.97858906e-01
    873.0000  +7.62340865e-01  +9.97542730e-01
    875.0000  +8.07814642e-01  +9.99131696e-01
    877.0000  +7.32824699e-01  +9.96280410e-01
    879.0000  +7.62930795e-01  +9.97372815e-01
    881.0000  +8.88663026e-01  +9.99619088e-01
    883.0000  +7.87520442e-01  +9.98243561e-01
    885.0000  +7.49132879e-01  +9.97892836e-01
    887.0000  +8.26245532e-01  +9.99217748e-01
    889.0000  +7.09375815e-01  +9.95276938e-01
    891.0000  +6.54039215e-01  +9.89703908e-01
    893.0000  +7.46365831e-01  +9.96650443e-01
    895.0000  +7.57657143e-01  +9.97487955e-01
    897.0000  +7.27720382e-01  +9.96143317e-01
    899.0000  +6.98293592e-01  +9.94792022e-01
    901.0000  +8.84693304e-01  +9.98632436e-01
    903.0000  +7.29004943e-01  +9.97514888e-01
    905.0000  +6.37885821e-01  +9.89191409e-01
    907.0000  +6.65810468e-01  +9.91678666e-01
    909.0000  +7.98923001e-01  +9.98915798e-01
    911.0000  +7.48043281e-01  +9.97154049e-01
    913.0000  +6.75813798e-01  +9.93368767e-01
    915.0000  +6.77183494e-01  +9.93120346e-01
    917.0000  +6.73669298e-01  +9.93059990e-01
    919.0000  +6.22353249e-01  +9.88697419e-01
    921.0000  +7.31680117e-01  +9.97754302e-01
    923.0000  +6.57613077e-01  +9.95599526e-01
    925.0000  +7.36082662e-01  +9.98117133e-01
    927.0000  +6.77751272e-01  +9.94473767e-01
    929.0000  +6.64660066e-01  +9.92585674e-01
    931.0000  +6.26678832e-01  +9.88709546e-01
    933.0000  +6.53604978e-01  +9.91522411e-01
    935.0000  +6.60262488e-01  +9.92223275e-01
    937.0000  +6.87967227e-01  +9.94815289e-01
    939.0000  +6.33914961e-01  +9.90004355e-01
    941.0000  +7.88086132e-01  +9.99145914e-01
    943.0000  +6.32237471e-01  +9.89432750e-01
    945.0000  +7.15934721e-01  +9.96865025e-01
    947.0000  +6.23049848e-01  +9.89138951e-01
    949.0000  +5.98130482e-01  +9.86056042e-01
    951.0000  +6.23425636e-01  +9.90628118e-01
    953.0000  +6.46944378e-01  +9.94195578e-01
    955.0000  +6.32877721e-01  +9.94730180e-01
    957.0000  +6.81933381e-01  +9.96353714e-01
    959.0000  +5.95404094e-01  +9.87005247e-01
    961.0000  +6.19714683e-01  +9.88666232e-01
    963.0000  +6.41323463e-01  +9.92127596e-01
    965.0000  +7.05173216e-01  +9.96885862e-01
    967.0000  +6.53407901e-01  +9.93497998e-01
    969.0000  +5.92470917e-01  +9.86729425e-01
    971.0000  +6.45360881e-01  +9.92249126e-01
    973.0000  +6.31647431e-01  +9.90540938e-01
    975.0000  +6.54971884e-01  +9.93523677e-01
    977.0000  +6.35846166e-01  +9.91881438e-01
    979.0000  +6.67863689e-01  +9.94518152e-01
    981.0000  +6.04149443e-01  +9.87754436e-01
    983.0000  +6.01536312e-01  +9.88328131e-01
    985.0000  +5.76648954e-01  +9.85170631e-01
    987.0000  +6.23139188e-01  +9.91250171e-01
    989.0000  +6.03068836e-01  +9.89584482e-01
    991.0000  +6.03906702e-01  +9.88437855e-01
    993.0000  +5.59463611e-01  +9.82607915e-01
    995.0000  +5.64374182e-01  +9.82718469e-01
    997.0000  +5.55480410e-01  +9.82126173e-01
    999.0000  +5.67107795e-01  +9.84617542e-01
   1002.5000  +5.77915510e-01  +9.89458978e-01
   1007.5000  +5.64670509e-01  +9.87855778e-01
   1012.5000  +5.47461779e-01  +9.81842186e-01
   1017.5000  +5.82155269e-01  +9.87892955e-01
   1022.5000  +5.64224044e-01  +9.84473246e-01
   1027.5000  +5.22938550e-01  +9.77082902e-01
   1032.5000  +5.81394232e-01  +9.87627933e-01
   1037.5000  +5.69528848e-01  +9.87083698e-01
   1042.5000  +5.22121855e-01  +9.77030364e-01
   1047.5000  +5.28800713e-01  +9.78928895e-01
   1052.5000  +5.08974613e-01  +9.75397871e-01
   1057.5000  +5.23500853e-01  +9.80018608e-01
   1062.5000  +5.33978276e-01  +9.82509404e-01
   1067.5000  +5.60730700e-01  +9.87473995e-01
   1072.5000  +5.14544409e-01  +9.78580515e-01
   1077.5000  +5.53872331e-01  +9.86371875e-01
   1082.5000  +5.92715323e-01  +9.92519918e-01
   1087.5000  +5.64375657e-01  +9.90036214e-01
   1092.5000  +4.71464095e-01  +9.78888430e-01
   1097.5000  +5.56183025e-01  +9.91646395e-01
   1102.5000  +4.72031616e-01  +9.71919527e-01
   1107.5000  +4.45019556e-01  +9.62277099e-01
   1112.5000  +4.48612582e-01  +9.63841643e-01
   1117.5000  +4.61348955e-01  +9.69406693e-01
   1122.5000  +4.25186297e-01  +9.56228599e-01
   1127.5000  +4.75593605e-01  +9.75885507e-01
   1132.5000  +4.25842464e-01  +9.59485352e-01
   1137.5000  +4.56105757e-01  +9.68242334e-01
   1142.5000  +4.78663225e-01  +9.76342705e-01
   1147.5000  +3.96970765e-01  +9.43316832e-01
   1152.5000  +3.81388904e-01  +9.36214907e-01
   1157.5000  +4.00869572e-01  +9.50624786e-01
   1162.5000  +4.39872321e-01  +9.66383088e-01
   1167.5000  +3.87166579e-01  +9.47670452e-01
   1172.5000  +3.40737960e-01  +9.09798315e-01
   1177.5000  +3.77222109e-01  +9.39667432e-01
   1182.5000  +3.93583065e-01  +9.50978159e-01
   1187.5000  +4.01949595e-01  +9.54639111e-01
   1192.5000  +3.05101394e-01  +8.79198782e-01
   1197.5000  +4.42769291e-01  +9.71127822e-01
   1202.5000  +3.42223664e-01  +9.20751974e-01
   1207.5000  +3.63232585e-01  +9.37228060e-01
   1212.5000  +3.06401369e-01  +8.86748380e-01
   1217.5000  +2.54507080e-01  +8.25356089e-01
   1222.5000  +2.52089569e-01  +8.21080668e-01
   1227.5000  +2.72726043e-01  +8.48543536e-01
   1232.5000  +2.52190253e-01  +8.17159767e-01
   1237.5000  +2.48337070e-01  +8.11390410e-01
   1242.5000  +2.47087373e-01  +8.19281016e-01
   1247.5000  +2.23413435e-01  +7.65476903e-01
   1252.5000  +2.27048337e-01  +7.84697520e-01
   1257.5000  +2.15447840e-01  +7.60417496e-01
   1262.5000  +2.16219051e-01  +7.55854259e-01
   1267.5000  +2.36015540e-01  +8.02547332e-01
   1272.5000  +1.96523188e-01  +7.21992158e-01
   1277.5000  +1.97899401e-01  +7.53424464e-01
   1282.5000  +2.46088193e-01  +8.73551227e-01
   1287.5000  +2.07602562e-01  +7.71526343e-01
   1292.5000  +1.94829471e-01  +7.26642717e-01
   1297.5000  +1.47860981e-01  +5.95972600e-01
   1302.5000  +1.66853748e-01  +6.51936795e-01
   1307.5000  +1.34889017e-01  +5.40745101e-01
   1312.5000  +1.77850088e-01  +6.88977709e-01
   1317.5000  +1.68899686e-01  +6.64435008e-01
   1322.5000  +1.08858684e-01  +4.57695133e-01
   1327.5000  +1.56809662e-01  +6.29146615e-01
   1332.5000  +1.06864257e-01  +4.55560946e-01
   1337.5000  +1.06976968e-01  +4.56011519e-01
   1342.5000  +6.38399558e-02  +2.71962122e-01
   1347.5000  +6.69966833e-02  +2.88790877e-01
   1352.5000  +4.99522573e-02  +2.16842105e-01
   1357.5000  +9.71887666e-02  +4.24934075e-01
   1362.5000  +7.97405563e-02  +3.49157240e-01
   1367.5000  +5.29382165e-02  +2.29584897e-01
   1372.5000  +1.82389467e-02  +7.78239058e-02
   1377.5000  +3.12042904e-02  +1.36486478e-01
   1382.5000  +1.04637651e-02  +4.46597737e-02
   1387.5000  +2.60805306e-02  +1.12888846e-01
   1392.5000  -8.81819209e-04  -3.77015272e-03
   1397.5000  -8.05720871e-03  -3.41335583e-02
   1402.5000  +2.28538258e-02  +1.02036802e-01
   1407.5000  -2.00514596e-02  -8.30033241e-02
   1412.5000  +8.14054596e-03  +3.56008398e-02
   1417.5000  -4.87624395e-02  -1.96102800e-01
   1422.5000  +6.93223875e-03  +3.10260145e-02
   1427.5000  +4.60919303e-02  +2.15785303e-01
   1432.5000  -4.48565541e-02  -1.82742605e-01
   1437.5000  -8.60632879e-02  -3.21693827e-01
   1442.5000  -3.51809539e-03  -1.60670093e-02
   1447.5000  -8.53507761e-02  -3.19719006e-01
   1452.5000  -4.70560854e-02  -1.98075832e-01
   1457.0000  -6.76082824e-02  -2.67652786e-01
   1462.0000  -1.11260401e-01  -4.00120008e-01
   1467.5000  -1.14264769e-01  -4.09554482e-01
   1472.5000  -7.49673051e-02  -2.99252726e-01
   1477.5000  -1.02829512e-01  -3.86390746e-01
   1482.5000  -1.14458706e-01  -4.17379458e-01
   1487.5000  -4.91821847e-02  -2.14647522e-01
   1492.5000  -1.60216387e-01  -5.20649149e-01
   1497.5000  -1.26029573e-01  -4.50452455e-01
   1502.5000  -1.26886541e-02  -6.18619382e-02
   1507.5000  -5.09037140e-02  -2.26568342e-01
   1512.5000  -1.61848142e-01  -5.26945721e-01
   1517.5000  -1.78440992e-01  -5.54290559e-01
   1522.5000  -1.49585477e-01  -5.08546667e-01
   1527.5000  -1.85977864e-01  -5.75411092e-01
   1532.5000  -1.79141201e-01  -5.71128744e-01
   1537.5000  -1.91292352e-01  -5.91126349e-01
   1542.5000  -2.30656489e-01  -6.46426845e-01
   1547.5000  -2.20585276e-01  -6.36671456e-01
   1552.5000  -1.81487498e-01  -5.87293838e-01
   1557.5000  -1.89338683e-01  -5.98227158e-01
   1562.5000  -2.24414073e-01  -6.56695689e-01
   1567.5000  -1.73431463e-01  -5.78891057e-01
   1572.5000  -2.25518897e-01  -6.60484260e-01
   1577.5000  -9.42865052e-02  -4.08931032e-01
   1582.5000  -1.83573986e-01  -6.09002080e-01
   1587.5000  -1.20192565e-01  -4.83395079e-01
   1592.5000  -1.96772347e-01  -6.23009157e-01
   1597.5000  -2.32525622e-01  -6.67890507e-01
   1605.0000  -2.37576011e-01  -6.87604672e-01
   1615.0000  -2.35072499e-01  -6.93243710e-01
   1625.0000  -2.69757417e-01  -7.11151318e-01
   1635.0000  -2.50479850e-01  -7.09502220e-01
   1645.0000  -2.50530974e-01  -7.16238136e-01
   1655.0000  -2.91591689e-01  -7.36619517e-01
   1665.0000  -2.96985425e-01  -7.38924378e-01
   1675.0000  -2.43420373e-01  -7.16130852e-01
   1685.0000  -2.45757463e-01  -7.24811122e-01
   1695.0000  -3.05722079e-01  -7.46570961e-01
   1705.0000  -2.64642745e-01  -7.14896403e-01
   1715.0000  -2.67351976e-01  -7.14263570e-01
   1725.0000  -2.45726691e-01  -7.03768568e-01
   1735.0000  -2.12827517e-01  -7.09343193e-01
   1745.0000  -2.31012022e-01  -7.04702917e-01
   1755.0000  -2.59622284e-01  -7.14606589e-01
   1765.0000  -2.64594973e-01  -7.18012815e-01
   1775.0000  -2.45664063e-01  -6.95276638e-01
   1785.0000  -2.57819143e-01  -7.13883162e-01
   1795.0000  -2.43979360e-01  -6.94308920e-01
   1805.0000  -2.26747478e-01  -6.87124804e-01
   1815.0000  -2.02415546e-01  -7.10337044e-01
   1825.0000  -1.91905711e-01  -6.62098395e-01
   1835.0000  -2.11634032e-01  -6.69586850e-01
   1845.0000  -1.78012229e-01  -6.18238274e-01
   1855.0000  -2.06964053e-01  -6.61381124e-01
   1865.0000  -1.55786034e-01  -5.89878033e-01
   1875.0000  -1.31612282e-01  -5.98907457e-01
   1885.0000  -1.74323554e-01  -6.33398434e-01
   1895.0000  -1.09082338e-01  -4.84605031e-01
   1905.0000  -1.87299736e-01  -6.38028527e-01
   1915.0000  -1.73249226e-01  -6.15908939e-01
   1925.0000  -1.67559919e-01  -6.09465724e-01
   1935.0000  -1.25122667e-01  -5.36222287e-01
   1945.0000  -1.07289666e-01  -5.46856152e-01
   1955.0000  -1.40377190e-01  -5.82169122e-01
   1965.0000  -1.39986231e-01  -5.60442594e-01
   1975.0000  -1.21048512e-01  -5.12547890e-01
   1985.0000  -1.40012033e-01  -5.66681340e-01
   1995.0000  -1.36286714e-01  -5.47436977e-01
   2005.0000  -1.64894591e-01  -6.04808707e-01
   2015.0000  -1.78803048e-01  -6.38026162e-01
   2025.0000  -1.40965289e-01  -5.62502996e-01
   2035.0000  -1.10674222e-01  -4.92531648e-01
   2045.0000  -1.54721556e-01  -5.90505119e-01
   2055.0000  -1.48719433e-01  -5.91589686e-01
   2065.0000  -1.18939565e-01  -5.28315431e-01
   2075.0000  -1.23337819e-01  -5.31944173e-01
   2085.0000  -1.36083466e-01  -5.64028807e-01
   2095.0000  -9.56593324e-02  -4.60858749e-01
   2105.0000  -1.26759861e-01  -5.35632300e-01
   2115.0000  -1.17268277e-01  -5.12564874e-01
   2125.0000  -1.11466726e-01  -5.02969610e-01
   2135.0000  -1.23086681e-01  -5.33853707e-01
   2145.0000  -1.13734032e-01  -5.23491607e-01
   2155.0000  -1.02766385e-01  -4.97335710e-01
   2165.0000  -9.48313504e-02  -5.17306136e-01
   2175.0000  -7.44968725e-02  -3.97685141e-01
   2185.0000  -7.08934332e-02  -3.76980988e-01
   2195.0000  -1.06166663e-01  -4.90861173e-01
   2205.0000  -4.56695699e-02  -2.62285086e-01
   2215.0000  -9.36881350e-02  -4.54492098e-01
   2225.0000  -8.11841591e-02  -4.15612642e-01
   2235.0000  -7.79197641e-02  -4.06216533e-01
   2245.0000  -6.19830307e-02  -3.37567793e-01
   2255.0000  -7.86734499e-02  -4.10229558e-01
   2265.0000  -4.68752194e-02  -2.70664953e-01
   2275.0000  -7.98199059e-02  -4.19113618e-01
   2285.0000  -3.79587621e-02  -2.34661233e-01
   2295.0000  +8.30726144e-02  +4.90184096e-01
   2305.0000  -1.79604087e-03  -1.12587364e-02
   2315.0000  -1.43400368e-02  -9.12507908e-02
   2325.0000  +1.82163360e-01  +8.42661801e-01
   2335.0000  +7.17151991e-02  +4.65705503e-01
   2345.0000  +1.00398592e-02  +6.31062743e-02
   2355.0000  +2.39227461e-01  +9.27495394e-01
   2365.0000  +8.26672767e-02  +5.23252381e-01
   2375.0000  +4.53316306e-02  +3.06885368e-01
   2385.0000  +2.45850062e-01  +9.38507262e-01
   2395.0000  +1.03659556e-01  +6.26213656e-01
   2405.0000  +6.35249235e-02  +4.18134145e-01
   2415.0000  +2.11427540e-01  +9.05606559e-01
   2425.0000  +1.28004925e-01  +7.30146777e-01
   2435.0000  +9.82932401e-02  +6.21904350e-01
   2445.0000  +1.68081682e-01  +8.33835593e-01
   2455.0000  +1.80749820e-01  +8.67823779e-01
   2465.0000  +8.70448526e-02  +5.60859410e-01
   2475.0000  +1.47570585e-01  +7.99480426e-01
   2485.0000  +2.05225262e-01  +9.15773367e-01
   2495.0000  +1.22719191e-01  +7.36957131e-01
   2505.0000  +7.67961588e-02  +5.20581187e-01
   2515.0000  +1.76109012e-01  +8.58792912e-01
   2525.0000  +1.05426808e-01  +6.68990458e-01
   2535.0000  +1.08704417e-01  +6.94922457e-01
   2545.0000  +1.35347386e-01  +7.75404109e-01
   2555.0000  +1.35331319e-01  +7.88780055e-01
   2565.0000  +1.23973736e-01  +7.62973401e-01
   2575.0000  +8.81862337e-02  +5.98584416e-01
   2585.0000  +1.72594780e-01  +8.81646597e-01
   2595.0000  +1.18172112e-01  +7.29221408e-01
   2605.0000  +1.05013770e-01  +6.98473533e-01
   2615.0000  +1.10576079e-01  +7.28679715e-01
   2625.0000  +9.63545245e-02  +6.96706217e-01
   2635.0000  +1.26809837e-01  +7.89838910e-01
   2645.0000  +1.33767020e-01  +8.09399081e-01
   2655.0000  +1.28901652e-01  +7.88793996e-01
   2665.0000  +1.68412746e-01  +8.86614168e-01
   2675.0000  +9.37830765e-02  +6.59162294e-01
   2685.0000  +1.00518242e-01  +6.85499525e-01
   2695.0000  +1.10967450e-01  +7.13339960e-01
   2705.0000  +9.90318317e-02  +6.76703545e-01
   2715.0000  +1.05550638e-01  +7.22925484e-01
   2725.0000  +1.09445506e-01  +7.13957760e-01
   2735.0000  +1.01185929e-01  +6.77734912e-01
   2745.0000  +9.38534317e-02  +6.53381124e-01
   2755.0000  +9.29060781e-02  +6.75937821e-01
   2765.0000  +1.14490616e-01  +7.57383047e-01
   2775.0000  +1.14817696e-01  +7.56625534e-01
   2785.0000  +1.00742396e-01  +6.87719375e-01
   2795.0000  +1.02114925e-01  +6.88006956e-01
   2805.0000  +9.75697878e-02  +6.88797545e-01
   2815.0000  +1.04725158e-01  +7.03704723e-01
   2825.0000  +1.00467595e-01  +7.11873018e-01
   2835.0000  +9.44511363e-02  +6.63719464e-01
   2845.0000  +1.05684565e-01  +7.27965316e-01
   2855.0000  +1.06659773e-01  +7.31669449e-01
   2865.0000  +1.09104268e-01  +7.60840392e-01
   2875.0000  +1.07075846e-01  +7.72712768e-01
   2885.0000  +1.10328353e-01  +7.48364807e-01
   2895.0000  +1.16204652e-01  +7.70690141e-01
   2905.0000  +1.12586330e-01  +7.64948669e-01
   2915.0000  +1.05298656e-01  +7.35806785e-01
   2925.0000  +1.38035056e-01  +8.27433138e-01
   2935.0000  +1.13755317e-01  +7.70232924e-01
   2945.0000  +1.31732692e-01  +8.34356654e-01
   2955.0000  +1.25910091e-01  +8.13289698e-01
   2965.0000  +1.31765123e-01  +8.05373424e-01
   2975.0000  +1.37028293e-01  +8.36193236e-01
   2985.0000  +1.32217573e-01  +8.36334541e-01
   2995.0000  +1.44108607e-01  +8.62347770e-01
   3005.0000  +1.53606162e-01  +8.89475867e-01
   3015.0000  +1.33536519e-01  +8.43747696e-01
   3025.0000  +1.48363166e-01  +8.74416069e-01
   3035.0000  +1.47811420e-01  +9.03251758e-01
   3045.0000  +1.48521195e-01  +9.02323832e-01
   3055.0000  +1.56314257e-01  +9.06298473e-01
   3065.0000  +1.74655807e-01  +9.23220406e-01
   3075.0000  +1.64559728e-01  +9.11708296e-01
   3085.0000  +1.64198338e-01  +9.13459397e-01
   3095.0000  +1.61979441e-01  +9.10200596e-01
   3105.0000  +1.61917048e-01  +9.04902397e-01
   3115.0000  +2.06709005e-01  +9.66528517e-01
   3125.0000  +1.61556880e-01  +9.13635563e-01
   3135.0000  +1.74759036e-01  +9.27687020e-01
   3145.0000  +1.76055582e-01  +9.28878266e-01
   3155.0000  +1.88295025e-01  +9.53553844e-01
   3165.0000  +1.91563067e-01  +9.54361202e-01
   3175.0000  +1.81687494e-01  +9.32480602e-01
   3185.0000  +1.84438975e-01  +9.45131400e-01
   3195.0000  +1.83388444e-01  +9.47775680e-01
   3210.0000  +1.87411499e-01  +9.45203663e-01
   3230.0000  +1.89492545e-01  +9.46273160e-01
   3250.0000  +1.77871343e-01  +9.35982174e-01
   3270.0000  +2.01740717e-01  +9.58693256e-01
   3290.0000  +1.86459921e-01  +9.55065705e-01
   3310.0000  +2.10480611e-01  +9.71169239e-01
   3330.0000  +2.30402601e-01  +9.81129116e-01
   3350.0000  +2.16390327e-01  +9.71279944e-01
   3370.0000  +2.22464447e-01  +9.75047197e-01
   3390.0000  +2.42951639e-01  +9.84011963e-01
   3410.0000  +2.40598443e-01  +9.84211743e-01
   3430.0000  +2.35548394e-01  +9.81416445e-01
   3450.0000  +2.27009947e-01  +9.80000920e-01
   3470.0000  +2.45088660e-01  +9.84929512e-01
   3490.0000  +2.48652564e-01  +9.86694212e-01
   3510.0000  +2.39527389e-01  +9.85353208e-01
   3530.0000  +2.57446463e-01  +9.89728276e-01
   3550.0000  +2.52418732e-01  +9.88720339e-01
   3570.0000  +2.71123956e-01  +9.92281460e-01
   3590.0000  +2.73670944e-01  +9.92476152e-01
   3610.0000  +2.64314089e-01  +9.91132598e-01
   3630.0000  +2.70423718e-01  +9.91954436e-01
   3650.0000  +2.85188389e-01  +9.94086839e-01
   3670.0000  +2.96587983e-01  +9.95253112e-01
   3690.0000  +3.18732651e-01  +9.96474466e-01
   3710.0000  +3.27387708e-01  +9.96802908e-01
   3730.0000  +2.84521067e-01  +9.92524201e-01
   3750.0000  +3.11913951e-01  +9.94909270e-01
   3770.0000  +3.12333252e-01  +9.96015313e-01
   3790.0000  +3.21852727e-01  +9.96588672e-01
   3810.0000  +3.08794211e-01  +9.95477589e-01
   3830.0000  +3.04668812e-01  +9.95395912e-01
   3850.0000  +3.11201059e-01  +9.96259081e-01
   3870.0000  +3.30423363e-01  +9.96942490e-01
   3890.0000  +3.28889842e-01  +9.96649826e-01
   3910.0000  +3.19370774e-01  +9.96098951e-01
   3930.0000  +3.19254056e-01  +9.95316931e-01
   3950.0000  +3.52174244e-01  +9.96927468e-01
   3970.0000  +3.44293836e-01  +9.96858290e-01
   3990.0000  +3.73286208e-01  +9.96661947e-01
   4010.0000  +3.54194664e-01  +9.96641992e-01
   4030.0000  +3.39922284e-01  +9.96400085e-01
   4050.0000  +3.30256987e-01  +9.95739963e-01
   4070.0000  +3.53015892e-01  +9.95583262e-01
   4090.0000  +3.59390810e-01  +9.96630371e-01
   4110.0000  +3.61862261e-01  +9.96994797e-01
   4130.0000  +3.56611247e-01  +9.96779272e-01
   4150.0000  +3.66231864e-01  +9.96512986e-01
   4170.0000  +3.60614098e-01  +9.96169730e-01
   4190.0000  +3.79547345e-01  +9.95891037e-01
   4210.0000  +4.01826034e-01  +9.94352443e-01
   4230.0000  +3.70899804e-01  +9.96835342e-01
   4250.0000  +3.83134995e-01  +9.94866692e-01
   4270.0000  +3.72961995e-01  +9.95356688e-01
   4290.0000  +6.20225676e-01  +9.83170169e-01
   4310.0000  +7.77327525e-01  +9.76326722e-01
   4330.0000  +6.57092756e-01  +9.81967934e-01
   4350.0000  +9.57924451e-01  +9.68246794e-01
   4370.0000  +9.52084608e-01  +9.70885611e-01
   4390.0000  +9.12751560e-01  +9.72268500e-01
   4410.0000  +1.22912983e+00  +9.63513051e-01
   4430.0000  +1.10454060e+00  +9.66547911e-01
   4450.0000  +1.07991648e+00  +9.68736581e-01
   4470.0000  +1.38168498e+00  +9.60117420e-01
   4490.0000  +1.16670659e+00  +9.65263406e-01
   4510.0000  +1.21148459e+00  +9.65981390e-01
   4530.0000  +1.43631942e+00  +9.61045068e-01
   4550.0000  +1.27715527e+00  +9.63003299e-01
   4570.0000  +1.18164090e+00  +9.66349227e-01
   4590.0000  +1.42634236e+00  +9.61493781e-01
   4610.0000  +1.27435917e+00  +9.62941707e-01
   4630.0000  +1.27931426e+00  +9.63021907e-01
   4650.0000  +1.13344504e+00  +9.73519302e-01
   4670.0000  +1.16319695e+00  +9.67547930e-01
   4690.0000  +1.19774807e+00  +9.64299240e-01
   4710.0000  +1.17859940e+00  +9.65851172e-01
   4730.0000  +1.06884022e+00  +9.67399365e-01
   4750.0000  +1.13415972e+00  +9.64915183e-01
   4770.0000  +1.13940667e+00  +9.66004238e-01
   4790.0000  +1.09573450e+00  +9.67642034e-01
   4810.0000  +1.17259184e+00  +9.65115128e-01
   4830.0000  +1.03826632e+00  +9.68847567e-01
   4850.0000  +1.05579189e+00  +9.68454030e-01
   4870.0000  +1.09133820e+00  +9.67701212e-01
   4890.0000  +1.06679942e+00  +9.68095116e-01
   4910.0000  +1.06534168e+00  +9.68922741e-01
   4930.0000  +1.06525919e+00  +9.69471031e-01
   4950.0000  +1.07052006e+00  +9.69399697e-01
   4970.0000  +1.05998181e+00  +9.69878355e-01
   4990.0000  +1.05662107e+00  +9.70490644e-01
   5010.0000  +1.00417772e+00  +9.71981915e-01
   5030.0000  +9.94790737e-01  +9.71906856e-01
   5050.0000  +1.06745552e+00  +9.69703521e-01
   5070.0000  +1.03139498e+00  +9.70672955e-01
   5090.0000  +9.67888466e-01  +9.73325990e-01
   5110.0000  +1.02900290e+00  +9.72297616e-01
   5130.0000  +9.54755031e-01  +9.75805893e-01
   5150.0000  +1.00736098e+00  +9.71204624e-01
   5170.0000  +9.24391205e-01  +9.75582693e-01
   5190.0000  +9.95305491e-01  +9.72633913e-01
   5210.0000  +9.83003954e-01  +9.73340597e-01
   5230.0000  +9.94731864e-01  +9.71731147e-01
   5250.0000  +9.42749524e-01  +9.72347092e-01
   5270.0000  +8.99985236e-01  +9.74162310e-01
   5290.0000  +9.90533160e-01  +9.71856701e-01
   5310.0000  +9.42852605e-01  +9.73322157e-01
   5330.0000  +9.42761333e-01  +9.72574427e-01
   5350.0000  +9.09384088e-01  +9.74233923e-01
   5370.0000  +9.05123206e-01  +9.74312173e-01
   5390.0000  +8.94857971e-01  +9.74818341e-01
   5410.0000  +9.01271457e-01  +9.75199846e-01
   5430.0000  +9.46876452e-01  +9.72297226e-01
   5450.0000  +8.89017717e-01  +9.74613661e-01
   5470.0000  +8.82457451e-01  +9.74939897e-01
   5490.0000  +9.04937577e-01  +9.74561550e-01
   5510.0000  +8.72662547e-01  +9.75297581e-01
   5530.0000  +8.13521100e-01  +9.77851196e-01
   5550.0000  +9.04581969e-01  +9.75253538e-01
   5570.0000  +8.06744998e-01  +9.77435687e-01
   5590.0000  +8.54980578e-01  +9.76861423e-01
   5610.0000  +8.54487907e-01  +9.76505347e-01
   5630.0000  +8.59598387e-01  +9.76819797e-01
   5650.0000  +8.04378848e-01  +9.79683024e-01
   5670.0000  +7.98097080e-01  +9.79118269e-01
   5690.0000  +8.43514164e-01  +9.76445239e-01
   5710.0000  +7.89757418e-01  +9.79316622e-01
   5730.0000  +8.03425055e-01  +9.80130449e-01
   5750.0000  +8.00439515e-01  +9.79632621e-01
   5770.0000  +7.91356006e-01  +9.79949424e-01
   5790.0000  +7.71745044e-01  +9.81110785e-01
   5810.0000  +7.86683923e-01  +9.79652657e-01
   5830.0000  +7.81043926e-01  +9.80628089e-01
   5850.0000  +7.62836341e-01  +9.82172181e-01
   5870.0000  +7.75779656e-01  +9.80596743e-01
   5890.0000  +7.73393578e-01  +9.81519287e-01
   5910.0000  +7.09292245e-01  +9.86594521e-01
   5930.0000  +7.47651350e-01  +9.83246862e-01
   5950.0000  +7.61254222e-01  +9.82634222e-01
   5970.0000  +7.37921472e-01  +9.83260297e-01
   5990.0000  +7.33785711e-01  +9.83788970e-01
   6010.0000  +7.27874703e-01  +9.84006203e-01
   6030.0000  +7.30515803e-01  +9.83489302e-01
   6050.0000  +7.40971362e-01  +9.83217166e-01
   6070.0000  +7.40327818e-01  +9.83419826e-01
   6090.0000  +7.37041950e-01  +9.83481900e-01
   6110.0000  +7.47369665e-01  +9.83409893e-01
   6130.0000  +7.24936138e-01  +9.84617789e-01
   6150.0000  +7.33725290e-01  +9.85186355e-01
   6170.0000  +7.27018649e-01  +9.85081671e-01
   6190.0000  +7.05273350e-01  +9.84512738e-01
   6210.0000  +7.03344273e-01  +9.83686682e-01
   6230.0000  +7.24228028e-01  +9.83179137e-01
   6250.0000  +7.25001668e-01  +9.83810540e-01
   6270.0000  +7.17656691e-01  +9.84731180e-01
   6290.0000  +7.13427832e-01  +9.83712377e-01
   6310.0000  +7.22538992e-01  +9.84579193e-01
   6330.0000  +6.95723093e-01  +9.85346130e-01
   6350.0000  +7.07234379e-01  +9.84906429e-01
   6370.0000  +7.01925537e-01  +9.84416940e-01
   6390.0000  +7.05106908e-01  +9.83908626e-01
   6420.0000  +7.04496354e-01  +9.84725607e-01
   6460.0000  +7.13913290e-01  +9.84509928e-01
   6500.0000  +7.15191156e-01  +9.83673720e-01
   6540.0000  +7.11392071e-01  +9.84030043e-01
