# wavelength_nm   slope_a   correlation_r
    243.5000  +3.07882355e+00  +8.82898433e-01
    244.5000  +3.15202679e+00  +9.02871999e-01
    245.5000  +3.18496784e+00  +9.08310206e-01
    246.5000  +3.11048384e+00  +8.79109194e-01
    247.5000  +3.01858670e+00  +8.51278992e-01
    248.5000  +2.39996409e+00  +4.94796474e-01
    249.5000  +2.75991402e+00  +7.11238161e-01
    250.5000  +3.00999188e+00  +8.53823126e-01
    251.3000  +2.15143287e+00  +4.75526095e-01
    251.8000  +2.03810991e+00  +3.41578916e-01
    252.5000  +2.14510754e+00  +3.96488360e-01
    253.5000  +2.63374744e+00  +7.57757671e-01
    254.5000  +2.59607457e+00  +7.60522197e-01
    255.5000  +2.70050737e+00  +9.23282507e-01
    256.5000  +2.67422725e+00  +8.77816946e-01
    257.5000  +2.70979971e+00  +9.18985057e-01
    258.5000  +2.66681811e+00  +9.01532036e-01
    259.5000  +2.60837427e+00  +8.80308571e-01
    260.5000  +2.52755715e+00  +8.41516544e-01
    261.5000  +2.46164562e+00  +8.01722815e-01
    262.5000  +2.59340498e+00  +8.79615147e-01
    263.5000  +2.62190696e+00  +9.48372628e-01
    264.5000  +2.61463576e+00  +9.58208650e-01
    265.5000  +2.47222278e+00  +9.71436784e-01
    266.5000  +2.54748417e+00  +9.54998834e-01
    267.5000  +2.59489824e+00  +9.59025890e-01
    268.5000  +2.53460562e+00  +9.65829861e-01
    269.5000  +2.56038156e+00  +9.48523354e-01
    270.5000  +2.47551640e+00  +9.61795720e-01
    271.5000  +2.50798330e+00  +9.38833599e-01
    272.5000  +2.61813754e+00  +8.87026171e-01
    273.5000  +2.60669735e+00  +9.29958258e-01
    274.5000  +2.35088956e+00  +8.30013476e-01
    275.5000  +2.45250845e+00  +9.09428312e-01
    276.5000  +2.47636351e+00  +9.41163476e-01
    277.5000  +2.44041375e+00  +9.43237463e-01
    278.5000  +2.18055969e+00  +8.33852368e-01
    279.5000  +1.98054211e+00  +4.95342335e-01
    280.5000  +2.02242602e+00  +5.85520227e-01
    281.5000  +2.38358395e+00  +9.22652849e-01
    282.5000  +2.52476988e+00  +9.52754969e-01
    283.5000  +2.56766486e+00  +9.41997206e-01
    284.5000  +2.46815760e+00  +8.61601274e-01
    285.5000  +2.14028013e+00  +5.86254232e-01
    286.5000  +2.63800888e+00  +9.23121816e-01
    287.5000  +2.51914494e+00  +9.59414107e-01
    288.5000  +2.39970489e+00  +9.56603044e-01
    289.5000  +2.33664478e+00  +9.70919715e-01
    291.0000  +2.26708253e+00  +9.78892849e-01
    293.0000  +2.25437641e+00  +9.76852550e-01
    295.0000  +2.31230702e+00  +9.71299074e-01
    297.0000  +2.32825283e+00  +9.70344357e-01
    299.0000  +2.30624983e+00  +9.71435180e-01
    301.0000  +2.38649203e+00  +9.65645538e-01
    303.0000  +2.29507463e+00  +9.71465046e-01
    305.0000  +2.29543390e+00  +9.72389408e-01
    307.0000  +2.19223654e+00  +9.78630340e-01
    309.0000  +2.18831740e+00  +9.75505899e-01
    311.0000  +2.07864825e+00  +9.82961519e-01
    313.0000  +2.17375703e+00  +9.77828568e-01
    315.0000  +2.07973265e+00  +9.78475548e-01
    317.0000  +2.03332040e+00  +9.81794510e-01
    319.0000  +2.06947956e+00  +9.76082054e-01
    321.0000  +2.09581456e+00  +9.77883612e-01
    323.0000  +2.09077753e+00  +9.69480339e-01
    325.0000  +1.96217621e+00  +9.85038056e-01
    327.0000  +1.93991701e+00  +9.88468137e-01
    329.0000  +1.91646732e+00  +9.88126999e-01
    331.0000  +1.98976742e+00  +9.85079177e-01
    333.0000  +1.94649211e+00  +9.86551454e-01
    335.0000  +1.98607506e+00  +9.84580516e-01
    337.0000  +2.06892462e+00  +9.70719922e-01
    339.0000  +2.06733058e+00  +9.76603819e-01
    341.0000  +2.03034072e+00  +9.76544533e-01
    343.0000  +1.98867952e+00  +9.79666980e-01
    345.0000  +1.95481049e+00  +9.81562371e-01
    347.0000  +1.95294904e+00  +9.83175636e-01
    349.0000  +1.88378937e+00  +9.87907662e-01
    351.0000  +1.84539569e+00  +9.88879707e-01
    353.0000  +1.88680052e+00  +9.84285996e-01
    355.0000  +1.89081217e+00  +9.87646074e-01
    357.0000  +2.07664418e+00  +9.68304497e-01
    359.0000  +1.95778095e+00  +9.70090267e-01
    361.0000  +1.81470555e+00  +9.85738742e-01
    363.0000  +1.78040734e+00  +9.85890982e-01
    364.0000  +1.76703329e+00  +9.87266952e-01
    365.0000  +1.74028729e+00  +9.91299422e-01
    367.0000  +1.71038645e+00  +9.92657750e-01
