# wavelength_nm   slope_a   correlation_r
    503.0000  +1.33034478e+00  +9.99477587e-01
    505.0000  +1.34897715e+00  +9.99456718e-01
    507.0000  +1.35566053e+00  +9.99484569e-01
    509.0000  +1.36563629e+00  +9.99366942e-01
    511.0000  +1.36622343e+00  +9.99362892e-01
    513.0000  +1.37295796e+00  +9.99341063e-01
    515.0000  +1.38079801e+00  +9.99324567e-01
    517.0000  +1.39151127e+00  +9.99040860e-01
    519.0000  +1.36622187e+00  +9.99301477e-01
    521.0000  +1.34057136e+00  +9.99528188e-01
    523.0000  +1.26829949e+00  +9.99703142e-01
    525.0000  +1.24337011e+00  +9.99807715e-01
    527.0000  +1.28078293e+00  +9.99681532e-01
    529.0000  +1.23453293e+00  +9.99846807e-01
    531.0000  +1.20741786e+00  +9.99913166e-01
    533.0000  +1.24723863e+00  +9.99805149e-01
    535.0000  +1.21903755e+00  +9.99910134e-01
    537.0000  +1.22615916e+00  +9.99909292e-01
    539.0000  +1.23268631e+00  +9.99901254e-01
    541.0000  +1.22579225e+00  +9.99905823e-01
    543.0000  +1.23524107e+00  +9.99898571e-01
    545.0000  +1.22476088e+00  +9.99938714e-01
    547.0000  +1.20964900e+00  +9.99949148e-01
    549.0000  +1.20345319e+00  +9.99949165e-01
    551.0000  +1.21161067e+00  +9.99942773e-01
    553.0000  +1.19029874e+00  +9.99966918e-01
    555.0000  +1.18527595e+00  +9.99975421e-01
    557.0000  +1.18731923e+00  +9.99978606e-01
    559.0000  +1.19838921e+00  +9.99972520e-01
    561.0000  +1.17847557e+00  +9.99978931e-01
    563.0000  +1.17814798e+00  +9.99979713e-01
    565.0000  +1.16947739e+00  +9.99981930e-01
    567.0000  +1.17176898e+00  +9.99985336e-01
    569.0000  +1.16594313e+00  +9.99983237e-01
    571.0000  +1.17865632e+00  +9.99984993e-01
    573.0000  +1.15962921e+00  +9.99965551e-01
    575.0000  +1.15786511e+00  +9.99974609e-01
    577.0000  +1.15408070e+00  +9.99966016e-01
    579.0000  +1.16944708e+00  +9.99983302e-01
    581.0000  +1.15014632e+00  +9.99963978e-01
    583.0000  +1.13891481e+00  +9.99935534e-01
    585.0000  +1.14574050e+00  +9.99950330e-01
    587.0000  +1.14134046e+00  +9.99938616e-01
    589.0000  +1.17701801e+00  +9.99990175e-01
    591.0000  +1.13942609e+00  +9.99938260e-01
    593.0000  +1.13705573e+00  +9.99930067e-01
    595.0000  +1.13666914e+00  +9.99919293e-01
    597.0000  +1.12718983e+00  +9.99894465e-01
    599.0000  +1.12962105e+00  +9.99897461e-01
    601.0000  +1.12987056e+00  +9.99902705e-01
    603.0000  +1.11824807e+00  +9.99871046e-01
    605.0000  +1.11913350e+00  +9.99871788e-01
    607.0000  +1.11903775e+00  +9.99856185e-01
    609.0000  +1.12723893e+00  +9.99906087e-01
    611.0000  +1.11918228e+00  +9.99880252e-01
    613.0000  +1.13457732e+00  +9.99898168e-01
    615.0000  +1.11523973e+00  +9.99846331e-01
    617.0000  +1.13788823e+00  +9.99901233e-01
    619.0000  +1.11211942e+00  +9.99844729e-01
    621.0000  +1.11577723e+00  +9.99815865e-01
    623.0000  +1.11733245e+00  +9.99846774e-01
    625.0000  +1.11870065e+00  +9.99829420e-01
    627.0000  +1.11757402e+00  +9.99818221e-01
    629.0000  +1.10793382e+00  +9.99790341e-01
    631.0000  +1.10932514e+00  +9.99776851e-01
    633.0000  +1.10401723e+00  +9.99778194e-01
    635.0000  +1.10070185e+00  +9.99760886e-01
    637.0000  +1.09934206e+00  +9.99758619e-01
    639.0000  +1.09116488e+00  +9.99727717e-01
    641.0000  +1.09005209e+00  +9.99695534e-01
    643.0000  +1.09041027e+00  +9.99698548e-01
