# wavelength_nm   slope_a   correlation_r
    207.4000  +1.82024181e+00  +9.93902316e-01
    207.8000  +2.31197697e+00  +9.63033645e-01
    208.5000  +2.36508065e+00  +9.59490037e-01
    209.5000  +2.34350303e+00  +9.60932245e-01
    210.5000  +2.31373320e+00  +9.63252529e-01
    211.5000  +2.32527384e+00  +9.62469139e-01
    212.5000  +2.29950065e+00  +9.64392001e-01
    213.5000  +2.27329035e+00  +9.66222049e-01
    214.5000  +2.30856828e+00  +9.63972038e-01
    215.5000  +2.30789721e+00  +9.63751666e-01
    216.5000  +2.24839582e+00  +9.67832315e-01
    217.5000  +2.25438079e+00  +9.67003024e-01
    218.5000  +2.29283452e+00  +9.65255725e-01
    219.5000  +2.26266624e+00  +9.66812852e-01
    220.5000  +2.25091890e+00  +9.67864925e-01
    221.5000  +2.18045253e+00  +9.72334186e-01
    222.5000  +2.21257988e+00  +9.70520267e-01
    223.5000  +2.23866408e+00  +9.69250614e-01
    224.5000  +2.22949093e+00  +9.69807674e-01
    225.5000  +2.16161464e+00  +9.74037188e-01
    226.5000  +2.14039790e+00  +9.75068564e-01
    227.5000  +2.12129086e+00  +9.76313983e-01
    228.5000  +2.19755840e+00  +9.72142314e-01
    229.5000  +2.15478882e+00  +9.74533095e-01
    230.5000  +2.19117421e+00  +9.72604583e-01
    231.5000  +2.13386112e+00  +9.75935767e-01
    232.5000  +2.06790849e+00  +9.80161823e-01
    233.5000  +1.99719810e+00  +9.84362277e-01
    234.5000  +1.85277378e+00  +9.92519899e-01
    235.5000  +2.06839453e+00  +9.80073895e-01
    236.5000  +1.86630067e+00  +9.91868529e-01
    237.5000  +1.94208371e+00  +9.87646764e-01
    238.5000  +1.77273323e+00  +9.96121351e-01
    239.5000  +1.82372046e+00  +9.93895563e-01
    240.5000  +1.80449139e+00  +9.94688466e-01
    241.5000  +1.90154716e+00  +9.89938338e-01
    242.5000  +2.05418509e+00  +9.81258093e-01
    243.5000  +2.03492715e+00  +9.82527645e-01
    244.5000  +2.06450524e+00  +9.80798795e-01
    245.5000  +2.07752008e+00  +9.80120303e-01
    246.5000  +2.03466059e+00  +9.82351747e-01
    247.5000  +2.00463935e+00  +9.83977995e-01
    248.5000  +1.78170817e+00  +9.95665149e-01
    249.5000  +1.90858675e+00  +9.89510074e-01
    250.5000  +2.00922916e+00  +9.83630364e-01
    251.3000  +1.64849677e+00  +9.99555513e-01
    251.8000  +1.61610174e+00  +9.99903818e-01
    252.5000  +1.65833806e+00  +9.99389477e-01
    253.5000  +1.87463959e+00  +9.91210344e-01
    254.5000  +1.85632733e+00  +9.92002270e-01
    255.5000  +1.97519135e+00  +9.86872071e-01
    256.5000  +1.91776727e+00  +9.89593241e-01
    257.5000  +1.94840244e+00  +9.88248569e-01
    258.5000  +1.92312419e+00  +9.89389636e-01
    259.5000  +1.87972923e+00  +9.91431056e-01
    260.5000  +1.83489371e+00  +9.93202508e-01
    261.5000  +1.80694013e+00  +9.94493197e-01
    262.5000  +1.87296907e+00  +9.91395204e-01
    263.5000  +1.95282278e+00  +9.88071311e-01
    264.5000  +1.96382626e+00  +9.87858914e-01
    265.5000  +1.93946348e+00  +9.89371896e-01
    266.5000  +1.93869863e+00  +9.88984278e-01
    267.5000  +1.94852198e+00  +9.88625010e-01
    268.5000  +1.93931128e+00  +9.89221868e-01
    269.5000  +1.93496886e+00  +9.89269054e-01
    270.5000  +1.92309095e+00  +9.89913610e-01
    271.5000  +1.91394554e+00  +9.90071482e-01
    272.5000  +1.89562239e+00  +9.90209995e-01
    273.5000  +1.92277347e+00  +9.89335160e-01
    274.5000  +1.77240977e+00  +9.95492651e-01
    275.5000  +1.84745458e+00  +9.92685146e-01
    276.5000  +1.87893653e+00  +9.91330131e-01
    277.5000  +1.86130189e+00  +9.91875929e-01
    278.5000  +1.69269602e+00  +9.98189184e-01
    279.5000  +1.57030121e+00  +9.99950498e-01
    280.5000  +1.58896937e+00  +9.99860663e-01
    281.5000  +1.79702514e+00  +9.94611240e-01
    282.5000  +1.90243653e+00  +9.90254124e-01
    283.5000  +1.90692785e+00  +9.89926592e-01
    284.5000  +1.81652135e+00  +9.93622183e-01
    285.5000  +1.65186251e+00  +9.99256310e-01
    286.5000  +1.92110403e+00  +9.88860578e-01
    287.5000  +1.92630653e+00  +9.89556184e-01
    288.5000  +1.88423501e+00  +9.91251821e-01
    289.5000  +1.87711561e+00  +9.91851493e-01
    291.0000  +1.85549411e+00  +9.92444587e-01
    293.0000  +1.84990674e+00  +9.92812976e-01
    295.0000  +1.86561584e+00  +9.92222873e-01
    297.0000  +1.86929648e+00  +9.92137562e-01
    299.0000  +1.86215752e+00  +9.92444325e-01
    301.0000  +1.87903261e+00  +9.91632437e-01
    303.0000  +1.85427947e+00  +9.92664700e-01
    305.0000  +1.85318813e+00  +9.92637278e-01
    307.0000  +1.81668413e+00  +9.93756928e-01
    309.0000  +1.81805208e+00  +9.93647612e-01
    311.0000  +1.76841805e+00  +9.94919115e-01
    313.0000  +1.79620722e+00  +9.93993783e-01
    315.0000  +1.74150883e+00  +9.95149652e-01
    317.0000  +1.72265387e+00  +9.95366164e-01
    319.0000  +1.74092163e+00  +9.95249186e-01
    321.0000  +1.75563177e+00  +9.94798973e-01
    323.0000  +1.73945050e+00  +9.95172371e-01
    325.0000  +1.69183967e+00  +9.96125117e-01
    327.0000  +1.67550049e+00  +9.96325870e-01
    329.0000  +1.64954520e+00  +9.96573963e-01
    331.0000  +1.68537842e+00  +9.96067670e-01
    333.0000  +1.67077471e+00  +9.96406092e-01
    335.0000  +1.68211058e+00  +9.96163469e-01
    337.0000  +1.71891815e+00  +9.95817747e-01
    339.0000  +1.72366955e+00  +9.95566872e-01
    341.0000  +1.71395802e+00  +9.95775573e-01
    343.0000  +1.69400231e+00  +9.96182960e-01
    345.0000  +1.69381687e+00  +9.96428839e-01
    347.0000  +1.69772518e+00  +9.96444661e-01
    349.0000  +1.65647326e+00  +9.97044766e-01
    351.0000  +1.62186893e+00  +9.97337602e-01
    353.0000  +1.63425803e+00  +9.97250024e-01
    355.0000  +1.61997637e+00  +9.97222473e-01
    357.0000  +1.70507894e+00  +9.96197455e-01
    359.0000  +1.66932612e+00  +9.97175450e-01
    361.0000  +1.62292325e+00  +9.97778356e-01
    363.0000  +1.58862690e+00  +9.98054056e-01
    364.0000  +1.57439523e+00  +9.98047611e-01
    365.0000  +1.55350951e+00  +9.98199413e-01
