# wavelength_nm   slope_a   correlation_r
    449.0000  +1.05622022e+00  +9.35281672e-01
    451.0000  +6.39024372e-01  +7.16670883e-01
    453.0000  +1.09255123e+00  +9.50054770e-01
    455.0000  +9.03601155e-01  +8.86772263e-01
    457.0000  +7.12897979e-01  +7.85351258e-01
    459.0000  +9.27343544e-01  +9.08719631e-01
    461.0000  +8.69539797e-01  +8.83349851e-01
    463.0000  +9.02211912e-01  +8.95431773e-01
    465.0000  +8.99827201e-01  +9.02579178e-01
    467.0000  +7.77140658e-01  +8.39652629e-01
    469.0000  +8.60548701e-01  +8.90551676e-01
    471.0000  +9.02086975e-01  +9.12290773e-01
    473.0000  +8.07840223e-01  +8.64549883e-01
    475.0000  +7.20852839e-01  +8.24163253e-01
    477.0000  +7.01698115e-01  +8.14761086e-01
    479.0000  +7.02014471e-01  +8.19398740e-01
    481.0000  +7.62133209e-01  +8.57871635e-01
    483.0000  +6.87751825e-01  +8.27503093e-01
    485.0000  +9.31588238e-01  +9.70509497e-01
    487.0000  +1.19210404e+00  +9.98562535e-01
    489.0000  +9.41682251e-01  +9.53354938e-01
    491.0000  +9.10855897e-01  +9.39664621e-01
    493.0000  +1.00750955e+00  +9.60761975e-01
    495.0000  +8.29856849e-01  +9.05896126e-01
    497.0000  +8.11109055e-01  +8.99138926e-01
    499.0000  +1.10347965e+00  +9.78215830e-01
    501.0000  +1.28773595e+00  +9.94907293e-01
    503.0000  +1.06747958e+00  +9.75881815e-01
    505.0000  +1.06859630e+00  +9.75499866e-01
    507.0000  +8.60148828e-01  +9.22742379e-01
    509.0000  +1.07740427e+00  +9.75596295e-01
    511.0000  +1.02051913e+00  +9.65424656e-01
    513.0000  +1.09329561e+00  +9.77315298e-01
    515.0000  +1.28988537e+00  +9.95427198e-01
    517.0000  +1.85503083e+00  +9.93683995e-01
    519.0000  +1.63734699e+00  +9.97583151e-01
    521.0000  +1.20780058e+00  +9.92233706e-01
    523.0000  +1.08956340e+00  +9.83638662e-01
    525.0000  +9.09444586e-01  +9.54880283e-01
    527.0000  +1.47459132e+00  +9.99776461e-01
    529.0000  +9.12333316e-01  +9.57577388e-01
    531.0000  +7.03516048e-01  +8.80301358e-01
    533.0000  +1.20206725e+00  +9.94627062e-01
    535.0000  +8.49440541e-01  +9.45164279e-01
    537.0000  +8.87672684e-01  +9.55439299e-01
    539.0000  +9.31963329e-01  +9.67022170e-01
    541.0000  +1.06485240e+00  +9.86882200e-01
    543.0000  +9.89361582e-01  +9.77773387e-01
    545.0000  +8.65838286e-01  +9.54177062e-01
    547.0000  +8.90086755e-01  +9.61093015e-01
    549.0000  +8.37435241e-01  +9.46678825e-01
    551.0000  +9.09147974e-01  +9.67397417e-01
    553.0000  +8.37154841e-01  +9.50358041e-01
    555.0000  +7.87639129e-01  +9.39334351e-01
    557.0000  +9.02969040e-01  +9.70435097e-01
    559.0000  +9.92099369e-01  +9.83661315e-01
    561.0000  +8.28419565e-01  +9.55483004e-01
