# wavelength_nm   slope_a   correlation_r
    223.5000  +5.65610541e+00  +9.67907527e-01
    224.5000  +5.61579720e+00  +9.68249033e-01
    225.5000  +5.32855322e+00  +9.71637827e-01
    226.5000  +5.34187482e+00  +9.71612269e-01
    227.5000  +5.20899377e+00  +9.73102402e-01
    228.5000  +5.36194986e+00  +9.71097524e-01
    229.5000  +5.22794133e+00  +9.72442861e-01
    230.5000  +5.42777056e+00  +9.71312743e-01
    231.5000  +5.22729729e+00  +9.73539326e-01
    232.5000  +4.92908313e+00  +9.77298064e-01
    233.5000  +4.59462341e+00  +9.81007025e-01
    234.5000  +4.11970329e+00  +9.89812648e-01
    235.5000  +4.93312425e+00  +9.76908214e-01
    236.5000  +4.17548967e+00  +9.89075772e-01
    237.5000  +4.44550630e+00  +9.84116431e-01
    238.5000  +3.82006665e+00  +9.94342930e-01
    239.5000  +3.99252628e+00  +9.91376458e-01
    240.5000  +3.88028415e+00  +9.92430275e-01
    241.5000  +4.31620506e+00  +9.86809690e-01
    242.5000  +4.77115405e+00  +9.79008990e-01
    243.5000  +4.61035489e+00  +9.80789388e-01
    244.5000  +4.67931954e+00  +9.79417705e-01
    245.5000  +4.70488166e+00  +9.79076223e-01
    246.5000  +4.74361870e+00  +9.79725559e-01
    247.5000  +4.63970338e+00  +9.81205377e-01
    248.5000  +4.15889325e+00  +9.93251109e-01
    249.5000  +4.41090682e+00  +9.86369620e-01
    250.5000  +4.68348266e+00  +9.80487881e-01
    251.3000  +3.46863874e+00  +9.99199132e-01
    251.8000  +3.41891913e+00  +9.99860136e-01
    252.5000  +3.54071360e+00  +9.98962208e-01
    253.5000  +3.90119997e+00  +9.89640950e-01
    254.5000  +3.86816807e+00  +9.90250595e-01
    255.5000  +3.60631752e+00  +9.88321517e-01
    256.5000  +3.71771638e+00  +9.89561499e-01
    257.5000  +3.65913805e+00  +9.89243733e-01
    258.5000  +3.63733007e+00  +9.89543751e-01
    259.5000  +3.59100273e+00  +9.91062077e-01
    260.5000  +3.52636014e+00  +9.91809234e-01
    261.5000  +3.45052111e+00  +9.93368107e-01
    262.5000  +3.58326936e+00  +9.90329900e-01
    263.5000  +3.37433491e+00  +9.89699752e-01
    264.5000  +3.34052466e+00  +9.89950574e-01
    265.5000  +2.99718304e+00  +9.91986522e-01
    266.5000  +3.23241953e+00  +9.90652526e-01
    267.5000  +3.30658554e+00  +9.90592151e-01
    268.5000  +3.15563010e+00  +9.91428555e-01
    269.5000  +3.29015857e+00  +9.91175559e-01
    270.5000  +3.09286595e+00  +9.91889273e-01
    271.5000  +3.23642613e+00  +9.91569154e-01
    272.5000  +3.68490027e+00  +9.89500625e-01
    273.5000  +3.49087233e+00  +9.89991264e-01
    274.5000  +3.20625731e+00  +9.94781993e-01
    275.5000  +3.23679113e+00  +9.92654237e-01
    276.5000  +3.19633033e+00  +9.91953441e-01
    277.5000  +3.16104284e+00  +9.92249937e-01
    278.5000  +2.91199180e+00  +9.97888904e-01
    279.5000  +2.87734160e+00  +9.99953694e-01
    280.5000  +2.86652738e+00  +9.99848997e-01
    281.5000  +3.15480977e+00  +9.94120037e-01
    282.5000  +3.28621204e+00  +9.91068241e-01
    283.5000  +3.41959680e+00  +9.90524766e-01
    284.5000  +3.57115724e+00  +9.91993924e-01
    285.5000  +3.29796344e+00  +9.98499088e-01
    286.5000  +3.66612550e+00  +9.88718983e-01
    287.5000  +3.18913868e+00  +9.91823374e-01
    288.5000  +3.01411343e+00  +9.92906446e-01
    289.5000  +2.81642746e+00  +9.93900166e-01
    291.0000  +2.67245237e+00  +9.94301426e-01
    293.0000  +2.67067411e+00  +9.94699191e-01
    295.0000  +2.79255166e+00  +9.94120630e-01
    297.0000  +2.84026600e+00  +9.94038847e-01
    299.0000  +2.79586968e+00  +9.94523667e-01
    301.0000  +2.97269060e+00  +9.93682777e-01
    303.0000  +2.77996393e+00  +9.94761361e-01
    305.0000  +2.78115472e+00  +9.94754367e-01
    307.0000  +2.59024800e+00  +9.95411231e-01
    309.0000  +2.60808276e+00  +9.94996370e-01
    311.0000  +2.39900984e+00  +9.96202561e-01
    313.0000  +2.57767943e+00  +9.95209079e-01
    315.0000  +2.45598085e+00  +9.95858116e-01
    317.0000  +2.36363486e+00  +9.96223622e-01
    319.0000  +2.43239280e+00  +9.96192950e-01
    321.0000  +2.46404090e+00  +9.96041152e-01
    323.0000  +2.49589988e+00  +9.95963143e-01
    325.0000  +2.23330914e+00  +9.97225511e-01
    327.0000  +2.18908820e+00  +9.97354735e-01
    329.0000  +2.17455563e+00  +9.97361996e-01
    331.0000  +2.30576936e+00  +9.96820876e-01
    333.0000  +2.22745751e+00  +9.97253989e-01
    335.0000  +2.30025564e+00  +9.97055973e-01
    337.0000  +2.48808604e+00  +9.96424624e-01
    339.0000  +2.45407401e+00  +9.96509851e-01
    341.0000  +2.38626076e+00  +9.96855891e-01
    343.0000  +2.31250458e+00  +9.97222221e-01
    345.0000  +2.24011018e+00  +9.97737255e-01
    347.0000  +2.22214834e+00  +9.97872434e-01
    349.0000  +2.11193281e+00  +9.98252018e-01
    351.0000  +2.06546963e+00  +9.98448873e-01
    353.0000  +2.15079336e+00  +9.98505376e-01
    355.0000  +2.15527809e+00  +9.98596508e-01
    357.0000  +2.50420733e+00  +9.97658529e-01
    359.0000  +2.31171139e+00  +9.98092020e-01
    361.0000  +2.02577516e+00  +9.98829159e-01
    363.0000  +1.99297461e+00  +9.98870145e-01
    364.0000  +1.97481613e+00  +9.98777247e-01
    365.0000  +1.93153954e+00  +9.98916278e-01
    367.0000  +1.89869468e+00  +9.98955821e-01
    369.0000  +1.92445868e+00  +9.98979761e-01
    371.0000  +1.80200171e+00  +9.99612642e-01
    373.0000  +2.18956442e+00  +9.98966118e-01
    375.0000  +2.12790147e+00  +9.98922649e-01
    377.0000  +2.00285977e+00  +9.99201639e-01
    379.0000  +2.12116954e+00  +9.98565626e-01
    381.0000  +2.32742801e+00  +9.97515638e-01
    383.0000  +2.50136655e+00  +9.97720197e-01
    385.0000  +2.81291729e+00  +9.95478778e-01
    387.0000  +2.78215576e+00  +9.94627985e-01
    389.0000  +2.09134274e+00  +9.98460886e-01
    391.0000  +1.99181300e+00  +9.97961291e-01
    393.0000  +2.13582266e+00  +9.98851158e-01
    395.0000  +2.00287992e+00  +9.98209524e-01
    397.0000  +2.00612717e+00  +9.99197745e-01
    399.0000  +1.81221498e+00  +9.98669141e-01
    401.0000  +1.79184533e+00  +9.98637388e-01
    403.0000  +1.81726796e+00  +9.98513972e-01
    405.0000  +1.83380856e+00  +9.98630564e-01
    407.0000  +1.86231972e+00  +9.98592209e-01
    409.0000  +1.68093855e+00  +9.99412020e-01
    411.0000  +1.57692261e+00  +9.99882382e-01
    413.0000  +1.79775283e+00  +9.99036780e-01
    415.0000  +1.85675993e+00  +9.98955014e-01
    417.0000  +1.84491282e+00  +9.98948000e-01
    419.0000  +1.84992174e+00  +9.98796975e-01
    421.0000  +1.78749130e+00  +9.98887438e-01
    423.0000  +1.72385924e+00  +9.99018163e-01
    425.0000  +1.76269836e+00  +9.98678843e-01
    427.0000  +1.79508586e+00  +9.98554195e-01
    429.0000  +1.83375682e+00  +9.98482682e-01
    431.0000  +1.87641713e+00  +9.98451162e-01
    433.0000  +1.63431371e+00  +9.99486739e-01
    435.0000  +1.59730539e+00  +9.99700024e-01
    437.0000  +1.68153670e+00  +9.98984745e-01
    439.0000  +1.73277376e+00  +9.98782009e-01
    441.0000  +1.66823465e+00  +9.99111348e-01
    443.0000  +1.59599699e+00  +9.99432189e-01
    445.0000  +1.58111275e+00  +9.99450331e-01
    447.0000  +1.53282634e+00  +9.99552861e-01
    449.0000  +1.50363556e+00  +9.99618433e-01
    451.0000  +1.43256428e+00  +9.99730443e-01
    453.0000  +1.48415370e+00  +9.99682312e-01
    455.0000  +1.46777295e+00  +9.99708120e-01
    457.0000  +1.43755314e+00  +9.99736678e-01
    459.0000  +1.44981689e+00  +9.99715218e-01
    461.0000  +1.43200817e+00  +9.99753949e-01
    463.0000  +1.44132955e+00  +9.99772189e-01
    465.0000  +1.43158053e+00  +9.99790014e-01
    467.0000  +1.41518497e+00  +9.99803435e-01
    469.0000  +1.41483482e+00  +9.99829322e-01
    471.0000  +1.39640049e+00  +9.99866224e-01
    473.0000  +1.39797121e+00  +9.99846507e-01
    475.0000  +1.36287268e+00  +9.99869465e-01
    477.0000  +1.35055738e+00  +9.99889448e-01
    479.0000  +1.34453113e+00  +9.99909903e-01
    481.0000  +1.36018773e+00  +9.99883615e-01
    483.0000  +1.32426607e+00  +9.99942404e-01
    485.0000  +1.29359219e+00  +9.99966006e-01
    487.0000  +1.22002746e+00  +9.99792264e-01
    489.0000  +1.31638124e+00  +9.99962657e-01
    491.0000  +1.32571262e+00  +9.99945280e-01
    493.0000  +1.32243968e+00  +9.99942502e-01
    495.0000  +1.28375551e+00  +9.99963478e-01
    497.0000  +1.31682090e+00  +9.99952694e-01
    499.0000  +1.33074066e+00  +9.99953079e-01
    501.0000  +1.34817679e+00  +9.99951040e-01
    503.0000  +1.33694591e+00  +9.99947656e-01
    505.0000  +1.31973725e+00  +9.99972933e-01
    507.0000  +1.29658813e+00  +9.99978836e-01
    509.0000  +1.33477011e+00  +9.99968583e-01
    511.0000  +1.32056327e+00  +9.99971666e-01
    513.0000  +1.33167901e+00  +9.99974271e-01
