# wavelength_nm   slope_a   correlation_r
    849.0000  +9.00879741e-01  +9.96188440e-01
    851.0000  +7.21221522e-01  +9.98757562e-01
    853.0000  +9.00949675e-01  +9.95973003e-01
    855.0000  +6.30817502e-01  +9.94685248e-01
    857.0000  +9.27856909e-01  +9.94884817e-01
    859.0000  +8.56459443e-01  +9.97100842e-01
    861.0000  +8.58686969e-01  +9.96916469e-01
    863.0000  +9.00747288e-01  +9.95731542e-01
    865.0000  +9.08157351e-01  +9.94930270e-01
    867.0000  +5.74496697e-01  +9.89730446e-01
    869.0000  +8.02785985e-01  +9.98933714e-01
    871.0000  +8.76924289e-01  +9.96905876e-01
    873.0000  +8.72469320e-01  +9.96180361e-01
    875.0000  +7.97304223e-01  +9.96773718e-01
    877.0000  +8.83467120e-01  +9.95352448e-01
    879.0000  +8.76190182e-01  +9.96654714e-01
    881.0000  +7.91655633e-01  +9.99154518e-01
    883.0000  +8.51778220e-01  +9.97262829e-01
    885.0000  +8.41531864e-01  +9.95313333e-01
    887.0000  +7.56653780e-01  +9.97012341e-01
    889.0000  +8.90560562e-01  +9.94845836e-01
    891.0000  +9.24457453e-01  +9.93676010e-01
    893.0000  +8.68890677e-01  +9.96697470e-01
    895.0000  +8.64640603e-01  +9.96731623e-01
    897.0000  +8.79598933e-01  +9.95825059e-01
    899.0000  +8.91582051e-01  +9.94579964e-01
    901.0000  +7.01043643e-01  +9.98063820e-01
    903.0000  +8.32763375e-01  +9.94557365e-01
    905.0000  +9.16078213e-01  +9.93108401e-01
    907.0000  +8.86607082e-01  +9.94656239e-01
    909.0000  +7.89574324e-01  +9.98204380e-01
    911.0000  +8.45758038e-01  +9.96976414e-01
    913.0000  +8.87121816e-01  +9.94557688e-01
    915.0000  +8.93207215e-01  +9.94759438e-01
    917.0000  +8.89206488e-01  +9.94540335e-01
    919.0000  +9.12187436e-01  +9.92382167e-01
    921.0000  +8.21038260e-01  +9.95689707e-01
    923.0000  +7.67444478e-01  +9.91017174e-01
    925.0000  +8.01500239e-01  +9.95578346e-01
    927.0000  +8.59970496e-01  +9.94527506e-01
    929.0000  +8.87334375e-01  +9.94255080e-01
    931.0000  +9.03777983e-01  +9.93256916e-01
    933.0000  +8.80951358e-01  +9.94416550e-01
    935.0000  +8.72036451e-01  +9.94690466e-01
    937.0000  +8.69805412e-01  +9.94918586e-01
    939.0000  +8.91276240e-01  +9.93385465e-01
    941.0000  +7.60407670e-01  +9.98264054e-01
    943.0000  +8.79832303e-01  +9.93877351e-01
    945.0000  +8.35596079e-01  +9.96022684e-01
    947.0000  +8.86601911e-01  +9.93188901e-01
    949.0000  +9.01113111e-01  +9.92197238e-01
    951.0000  +8.77260999e-01  +9.92634749e-01
    953.0000  +8.38128264e-01  +9.92679892e-01
    955.0000  +7.46104571e-01  +9.89219884e-01
    957.0000  +8.25429094e-01  +9.93832484e-01
    959.0000  +8.86142615e-01  +9.91871534e-01
    961.0000  +8.76595366e-01  +9.93284025e-01
    963.0000  +8.48891096e-01  +9.94086326e-01
    965.0000  +8.24305886e-01  +9.95722639e-01
    967.0000  +8.50682078e-01  +9.93898303e-01
    969.0000  +8.85563453e-01  +9.92026157e-01
    971.0000  +8.56843075e-01  +9.94248617e-01
    973.0000  +8.69514656e-01  +9.93630564e-01
    975.0000  +8.39881111e-01  +9.94457882e-01
    977.0000  +8.57471273e-01  +9.93793718e-01
    979.0000  +8.50755884e-01  +9.94590794e-01
    981.0000  +8.62076480e-01  +9.93336930e-01
    983.0000  +8.68192653e-01  +9.92599366e-01
    985.0000  +8.75733873e-01  +9.91679804e-01
    987.0000  +8.41228220e-01  +9.93452624e-01
    989.0000  +8.50936282e-01  +9.92806577e-01
    991.0000  +8.49492520e-01  +9.93315155e-01
    993.0000  +8.80550518e-01  +9.90999916e-01
    995.0000  +8.73578481e-01  +9.91465792e-01
    997.0000  +8.76803689e-01  +9.90868585e-01
    999.0000  +8.69679666e-01  +9.91402274e-01
   1002.5000  +8.26847006e-01  +9.89972799e-01
   1007.5000  +8.12052441e-01  +9.89463750e-01
   1012.5000  +8.67995627e-01  +9.90513543e-01
   1017.5000  +8.43215978e-01  +9.92145262e-01
   1022.5000  +8.51879044e-01  +9.91761881e-01
   1027.5000  +8.74844935e-01  +9.90081674e-01
   1032.5000  +8.31042549e-01  +9.92547708e-01
   1037.5000  +8.37416387e-01  +9.91683744e-01
   1042.5000  +8.60125146e-01  +9.90387501e-01
   1047.5000  +8.45793106e-01  +9.90752272e-01
   1052.5000  +8.52437151e-01  +9.89899054e-01
   1057.5000  +8.39653962e-01  +9.89916712e-01
   1062.5000  +8.22092563e-01  +9.90937396e-01
   1067.5000  +7.86576569e-01  +9.92245168e-01
   1072.5000  +8.27855396e-01  +9.90046694e-01
   1077.5000  +7.97267853e-01  +9.92095907e-01
   1082.5000  +7.67422814e-01  +9.93246470e-01
   1087.5000  +7.77910974e-01  +9.91876714e-01
   1092.5000  +7.54441246e-01  +9.84075763e-01
   1097.5000  +7.51117999e-01  +9.90071288e-01
   1102.5000  +8.31303630e-01  +9.87734754e-01
   1107.5000  +8.49216683e-01  +9.86728994e-01
   1112.5000  +8.41394848e-01  +9.87198347e-01
   1117.5000  +8.28645180e-01  +9.87460929e-01
   1122.5000  +8.49749481e-01  +9.85684461e-01
   1127.5000  +8.02117475e-01  +9.87997346e-01
   1132.5000  +8.33703440e-01  +9.85484886e-01
   1137.5000  +8.17557163e-01  +9.87547905e-01
   1142.5000  +7.94128586e-01  +9.88486775e-01
   1147.5000  +8.44101861e-01  +9.85282730e-01
   1152.5000  +8.50751605e-01  +9.84083302e-01
   1157.5000  +8.36322266e-01  +9.84417765e-01
   1162.5000  +7.98408844e-01  +9.86813373e-01
   1167.5000  +8.23642077e-01  +9.83313234e-01
   1172.5000  +8.57779724e-01  +9.82388716e-01
   1177.5000  +8.15592336e-01  +9.83582165e-01
   1182.5000  +8.05830215e-01  +9.84173115e-01
   1187.5000  +7.99413797e-01  +9.84588442e-01
   1192.5000  +8.63869774e-01  +9.80506373e-01
   1197.5000  +7.64298931e-01  +9.87239293e-01
   1202.5000  +8.21768888e-01  +9.81696571e-01
   1207.5000  +8.05632583e-01  +9.82700102e-01
   1212.5000  +8.43139693e-01  +9.80339794e-01
   1217.5000  +8.74235019e-01  +9.76739451e-01
   1222.5000  +8.75042879e-01  +9.76854034e-01
   1227.5000  +8.49235639e-01  +9.78393927e-01
   1232.5000  +8.63228980e-01  +9.77519976e-01
   1237.5000  +8.60798453e-01  +9.77299016e-01
   1242.5000  +8.59328978e-01  +9.76239396e-01
   1247.5000  +8.70239143e-01  +9.76222815e-01
   1252.5000  +8.66885008e-01  +9.75278674e-01
   1257.5000  +8.59545299e-01  +9.75027775e-01
   1262.5000  +8.57713733e-01  +9.75771924e-01
   1267.5000  +8.41274655e-01  +9.76039048e-01
   1272.5000  +8.60777949e-01  +9.73492623e-01
   1277.5000  +8.30961541e-01  +9.70516444e-01
   1282.5000  +6.99405413e-01  +9.67233708e-01
   1287.5000  +8.28310425e-01  +9.71524395e-01
   1292.5000  +8.53830054e-01  +9.73043360e-01
   1297.5000  +8.69462901e-01  +9.70383132e-01
   1302.5000  +8.58958252e-01  +9.71875379e-01
   1307.5000  +8.71500141e-01  +9.71242988e-01
   1312.5000  +8.41631091e-01  +9.72302898e-01
   1317.5000  +8.36891830e-01  +9.71998463e-01
   1322.5000  +8.78129668e-01  +9.68419983e-01
   1327.5000  +8.45090870e-01  +9.71184561e-01
   1332.5000  +8.68823366e-01  +9.68155092e-01
   1337.5000  +8.64773958e-01  +9.68403508e-01
   1342.5000  +8.82008494e-01  +9.66538410e-01
   1347.5000  +8.76722669e-01  +9.66142953e-01
   1352.5000  +8.79264936e-01  +9.64642279e-01
   1357.5000  +8.50496330e-01  +9.67320551e-01
   1362.5000  +8.63190085e-01  +9.66846902e-01
   1367.5000  +8.68969453e-01  +9.65355015e-01
   1372.5000  +8.74595637e-01  +9.63380886e-01
   1377.5000  +8.66862252e-01  +9.63633897e-01
   1382.5000  +8.74520818e-01  +9.62240593e-01
   1387.5000  +8.68140454e-01  +9.63456731e-01
   1392.5000  +8.68747810e-01  +9.61219492e-01
   1397.5000  +8.67096341e-01  +9.60930362e-01
   1402.5000  +8.52610004e-01  +9.62496848e-01
   1407.5000  +8.68885314e-01  +9.60639830e-01
   1412.5000  +8.46153464e-01  +9.62017158e-01
   1417.5000  +8.74394977e-01  +9.57939393e-01
   1422.5000  +8.32281661e-01  +9.61464181e-01
   1427.5000  +8.10593167e-01  +9.63657297e-01
   1432.5000  +8.58363940e-01  +9.58263753e-01
   1437.5000  +8.77681944e-01  +9.55334953e-01
   1442.5000  +8.10817277e-01  +9.60057851e-01
   1447.5000  +8.67182942e-01  +9.56073956e-01
   1452.5000  +8.29276488e-01  +9.57449153e-01
   1457.0000  +8.42583547e-01  +9.56845752e-01
   1462.0000  +8.63213361e-01  +9.53380547e-01
   1467.5000  +8.62169212e-01  +9.53174895e-01
   1472.5000  +8.35157804e-01  +9.55331144e-01
   1477.5000  +8.41781875e-01  +9.53262608e-01
   1482.5000  +8.45201875e-01  +9.52590803e-01
   1487.5000  +7.96003990e-01  +9.56572995e-01
   1492.5000  +8.62031374e-01  +9.49924063e-01
   1497.5000  +8.37810328e-01  +9.51987319e-01
   1502.5000  +7.58945429e-01  +9.58459079e-01
   1507.5000  +7.80336084e-01  +9.56212158e-01
   1512.5000  +8.47072425e-01  +9.50167519e-01
   1517.5000  +8.52956767e-01  +9.49737044e-01
   1522.5000  +8.21402252e-01  +9.50943035e-01
   1527.5000  +8.36779652e-01  +9.48586514e-01
   1532.5000  +8.28253020e-01  +9.48012095e-01
   1537.5000  +8.22786478e-01  +9.47620587e-01
   1542.5000  +8.43032518e-01  +9.44884097e-01
   1547.5000  +8.30975186e-01  +9.44972030e-01
   1552.5000  +8.04393407e-01  +9.46460372e-01
   1557.5000  +8.13082597e-01  +9.46631539e-01
   1562.5000  +8.07771926e-01  +9.42022183e-01
   1567.5000  +7.88426445e-01  +9.47044798e-01
   1572.5000  +8.07118452e-01  +9.43326026e-01
   1577.5000  +7.28744593e-01  +9.50311723e-01
   1582.5000  +7.71166952e-01  +9.44352861e-01
   1587.5000  +7.42632840e-01  +9.50611449e-01
   1592.5000  +7.82188542e-01  +9.45290200e-01
   1597.5000  +7.95643129e-01  +9.43239334e-01
   1605.0000  +7.76574350e-01  +9.41056335e-01
   1615.0000  +7.70373777e-01  +9.40981081e-01
   1625.0000  +8.00139994e-01  +9.41805444e-01
   1635.0000  +7.56804103e-01  +9.39953162e-01
   1645.0000  +7.51537451e-01  +9.39266602e-01
   1655.0000  +7.97528508e-01  +9.39635941e-01
   1665.0000  +7.98374742e-01  +9.39159360e-01
   1675.0000  +7.36463104e-01  +9.37635811e-01
   1685.0000  +7.27101431e-01  +9.36629996e-01
   1695.0000  +7.94177268e-01  +9.38576966e-01
   1705.0000  +7.76910544e-01  +9.41664514e-01
   1715.0000  +7.71991655e-01  +9.41948646e-01
   1725.0000  +7.53605650e-01  +9.40930056e-01
   1735.0000  +6.72022892e-01  +9.34728727e-01
   1745.0000  +7.21690868e-01  +9.38479396e-01
   1755.0000  +7.61513966e-01  +9.40683990e-01
   1765.0000  +7.62636908e-01  +9.41189428e-01
   1775.0000  +7.57369350e-01  +9.43115640e-01
   1785.0000  +7.57312774e-01  +9.41516827e-01
   1795.0000  +7.51486348e-01  +9.43073860e-01
   1805.0000  +7.32913251e-01  +9.41708106e-01
   1815.0000  +6.46178328e-01  +9.32799753e-01
   1825.0000  +6.82936136e-01  +9.39783825e-01
   1835.0000  +7.24505991e-01  +9.42702709e-01
   1845.0000  +7.06570029e-01  +9.46296956e-01
   1855.0000  +7.19262404e-01  +9.44415638e-01
   1865.0000  +6.81718945e-01  +9.45798122e-01
   1875.0000  +5.66910990e-01  +9.36426436e-01
   1885.0000  +6.77019971e-01  +9.42153084e-01
   1895.0000  +6.60019054e-01  +9.49631925e-01
   1905.0000  +7.01121438e-01  +9.45072590e-01
   1915.0000  +6.92934339e-01  +9.46281552e-01
   1925.0000  +6.86101826e-01  +9.46398755e-01
   1935.0000  +6.54884453e-01  +9.46168303e-01
   1945.0000  +5.63633170e-01  +9.36640913e-01
   1955.0000  +6.52970985e-01  +9.43604756e-01
   1965.0000  +6.64439195e-01  +9.47459667e-01
   1975.0000  +6.56676773e-01  +9.50278446e-01
   1985.0000  +6.71663945e-01  +9.46956533e-01
   1995.0000  +6.64820519e-01  +9.49700019e-01
   2005.0000  +6.75541336e-01  +9.46966821e-01
   2015.0000  +6.81587959e-01  +9.44395755e-01
   2025.0000  +6.67417378e-01  +9.48361901e-01
   2035.0000  +6.38356420e-01  +9.50639860e-01
   2045.0000  +6.64003599e-01  +9.47113183e-01
   2055.0000  +6.58536474e-01  +9.45305693e-01
   2065.0000  +6.38154381e-01  +9.47786631e-01
   2075.0000  +6.40917539e-01  +9.49034828e-01
   2085.0000  +6.50976805e-01  +9.46817826e-01
   2095.0000  +6.28484086e-01  +9.49990356e-01
   2105.0000  +6.39192950e-01  +9.48371868e-01
   2115.0000  +6.36569171e-01  +9.49714704e-01
   2125.0000  +6.30258662e-01  +9.49459948e-01
   2135.0000  +6.32985121e-01  +9.48383825e-01
   2145.0000  +6.25455093e-01  +9.46870534e-01
   2155.0000  +6.07604879e-01  +9.46052730e-01
   2165.0000  +5.24092147e-01  +9.37049964e-01
   2175.0000  +5.89094491e-01  +9.48815028e-01
   2185.0000  +5.91038195e-01  +9.51480793e-01
   2195.0000  +6.23882238e-01  +9.49600557e-01
   2205.0000  +5.81405415e-01  +9.54158632e-01
   2215.0000  +6.06990693e-01  +9.50601186e-01
   2225.0000  +6.11278549e-01  +9.50691579e-01
   2235.0000  +6.07837720e-01  +9.51074381e-01
   2245.0000  +5.86904025e-01  +9.52810862e-01
   2255.0000  +5.98070124e-01  +9.51647388e-01
   2265.0000  +5.81711041e-01  +9.53726113e-01
   2275.0000  +5.95050906e-01  +9.50185944e-01
   2285.0000  +5.71221380e-01  +9.52931646e-01
   2295.0000  +6.10882671e-01  +9.62176195e-01
   2305.0000  +6.02598922e-01  +9.55060618e-01
   2315.0000  +5.94627830e-01  +9.53240052e-01
   2325.0000  +5.98336096e-01  +9.68075651e-01
   2335.0000  +5.81730865e-01  +9.60653412e-01
   2345.0000  +5.95012540e-01  +9.57761243e-01
   2355.0000  +5.75683018e-01  +9.71120184e-01
   2365.0000  +5.79788071e-01  +9.60417651e-01
   2375.0000  +5.73772113e-01  +9.57757150e-01
   2385.0000  +5.60093799e-01  +9.69585811e-01
   2395.0000  +5.79019897e-01  +9.61712631e-01
   2405.0000  +5.71193930e-01  +9.59379435e-01
   2415.0000  +5.64147527e-01  +9.67166394e-01
   2425.0000  +5.62593150e-01  +9.62859099e-01
   2435.0000  +5.51233012e-01  +9.61675696e-01
   2445.0000  +5.62294923e-01  +9.65417310e-01
   2455.0000  +5.36313666e-01  +9.67404746e-01
   2465.0000  +5.55084709e-01  +9.60629092e-01
   2475.0000  +5.38962119e-01  +9.65595926e-01
   2485.0000  +5.14408780e-01  +9.67160859e-01
   2495.0000  +5.38562926e-01  +9.61808818e-01
   2505.0000  +5.44111717e-01  +9.59702708e-01
   2515.0000  +5.32937806e-01  +9.66142502e-01
   2525.0000  +5.37753267e-01  +9.61339278e-01
   2535.0000  +5.16366469e-01  +9.61275252e-01
   2545.0000  +5.21348304e-01  +9.65253987e-01
   2555.0000  +5.07951385e-01  +9.63888088e-01
   2565.0000  +5.06574140e-01  +9.64504992e-01
   2575.0000  +5.20000260e-01  +9.60278725e-01
   2585.0000  +4.88574911e-01  +9.67430649e-01
   2595.0000  +5.08690694e-01  +9.64195812e-01
   2605.0000  +4.96185338e-01  +9.60111009e-01
   2615.0000  +4.90573734e-01  +9.60282335e-01
   2625.0000  +4.23025757e-01  +9.53708376e-01
   2635.0000  +4.73082770e-01  +9.62989117e-01
   2645.0000  +4.72533718e-01  +9.66315627e-01
   2655.0000  +4.77694348e-01  +9.65612909e-01
   2665.0000  +4.55142003e-01  +9.71047771e-01
   2675.0000  +4.81445481e-01  +9.62582498e-01
   2685.0000  +4.78109495e-01  +9.62621907e-01
   2695.0000  +4.86492858e-01  +9.65841169e-01
   2705.0000  +4.82802927e-01  +9.64170086e-01
   2715.0000  +4.73588215e-01  +9.62864921e-01
   2725.0000  +4.67455400e-01  +9.66556197e-01
   2735.0000  +4.78640654e-01  +9.65264247e-01
   2745.0000  +4.76642051e-01  +9.64488118e-01
   2755.0000  +4.58898743e-01  +9.62606526e-01
   2765.0000  +4.49540426e-01  +9.65796134e-01
   2775.0000  +4.58979483e-01  +9.65587992e-01
   2785.0000  +4.67502550e-01  +9.66024678e-01
   2795.0000  +4.63342934e-01  +9.67881258e-01
   2805.0000  +4.62749645e-01  +9.63355434e-01
   2815.0000  +4.60486802e-01  +9.67597073e-01
   2825.0000  +4.59630799e-01  +9.63324946e-01
   2835.0000  +4.62801610e-01  +9.66625912e-01
   2845.0000  +4.53566934e-01  +9.66333689e-01
   2855.0000  +4.52161579e-01  +9.66548988e-01
   2865.0000  +4.36587985e-01  +9.63040086e-01
   2875.0000  +4.25182249e-01  +9.62842620e-01
   2885.0000  +4.43152478e-01  +9.67110619e-01
   2895.0000  +4.40443689e-01  +9.68138562e-01
   2905.0000  +4.40525263e-01  +9.66427024e-01
   2915.0000  +4.44945960e-01  +9.65930228e-01
   2925.0000  +4.33319383e-01  +9.72880010e-01
   2935.0000  +4.40999814e-01  +9.66040004e-01
   2945.0000  +4.32953304e-01  +9.69915788e-01
   2955.0000  +4.32650426e-01  +9.69513253e-01
   2965.0000  +4.23176465e-01  +9.72636777e-01
   2975.0000  +4.19807578e-01  +9.72363559e-01
   2985.0000  +4.28961639e-01  +9.69493188e-01
   2995.0000  +4.18512497e-01  +9.72579137e-01
   3005.0000  +4.04505039e-01  +9.72210721e-01
   3015.0000  +4.22915970e-01  +9.69905575e-01
   3025.0000  +4.10156111e-01  +9.72127962e-01
   3035.0000  +3.88201170e-01  +9.67689809e-01
   3045.0000  +3.90535387e-01  +9.68571688e-01
   3055.0000  +4.00803654e-01  +9.69652463e-01
   3065.0000  +3.88000455e-01  +9.75861055e-01
   3075.0000  +3.93803196e-01  +9.74163117e-01
   3085.0000  +3.98725368e-01  +9.72460653e-01
   3095.0000  +3.99983636e-01  +9.72336420e-01
   3105.0000  +3.91844286e-01  +9.72790770e-01
   3115.0000  +3.60180430e-01  +9.75219252e-01
   3125.0000  +3.96000373e-01  +9.71849632e-01
   3135.0000  +3.81487603e-01  +9.75207975e-01
   3145.0000  +3.83026834e-01  +9.75234811e-01
   3155.0000  +3.75194796e-01  +9.73620752e-01
   3165.0000  +3.72806418e-01  +9.74243758e-01
   3175.0000  +3.79815268e-01  +9.76641914e-01
   3185.0000  +3.79236441e-01  +9.74812741e-01
   3195.0000  +3.75202370e-01  +9.73372510e-01
   3210.0000  +3.74546326e-01  +9.77143103e-01
   3230.0000  +3.77849704e-01  +9.76586711e-01
   3250.0000  +3.86493525e-01  +9.74657152e-01
   3270.0000  +3.62910481e-01  +9.77657642e-01
   3290.0000  +3.48726331e-01  +9.72485235e-01
   3310.0000  +3.49783773e-01  +9.76462613e-01
   3330.0000  +3.42646710e-01  +9.80132351e-01
   3350.0000  +3.50263433e-01  +9.80649891e-01
   3370.0000  +3.47030545e-01  +9.80677814e-01
   3390.0000  +3.31028233e-01  +9.84153891e-01
   3410.0000  +3.35863728e-01  +9.81836932e-01
   3430.0000  +3.38159148e-01  +9.82445121e-01
   3450.0000  +3.42725357e-01  +9.79431331e-01
   3470.0000  +3.30248976e-01  +9.83844740e-01
   3490.0000  +3.26194932e-01  +9.83798591e-01
   3510.0000  +3.30612646e-01  +9.81002654e-01
   3530.0000  +3.19574865e-01  +9.83558080e-01
   3550.0000  +3.21018913e-01  +9.82835573e-01
   3570.0000  +3.07440691e-01  +9.86812418e-01
   3590.0000  +3.06030765e-01  +9.87300586e-01
   3610.0000  +3.10531371e-01  +9.85646256e-01
   3630.0000  +3.04607644e-01  +9.87452646e-01
   3650.0000  +2.96516240e-01  +9.88332871e-01
   3670.0000  +2.88720620e-01  +9.89955856e-01
   3690.0000  +2.74507071e-01  +9.92277095e-01
   3710.0000  +2.69459650e-01  +9.93598553e-01
   3730.0000  +2.85382212e-01  +9.88335140e-01
   3750.0000  +2.64609802e-01  +9.92768683e-01
   3770.0000  +2.75268860e-01  +9.91425192e-01
   3790.0000  +2.70391650e-01  +9.93007879e-01
   3810.0000  +2.77274786e-01  +9.90762651e-01
   3830.0000  +2.78014934e-01  +9.90212291e-01
   3850.0000  +2.73940244e-01  +9.92026284e-01
   3870.0000  +2.62288222e-01  +9.93578897e-01
   3890.0000  +2.60214147e-01  +9.93358083e-01
   3910.0000  +2.64700692e-01  +9.92107919e-01
   3930.0000  +2.66742696e-01  +9.91406772e-01
   3950.0000  +2.46471857e-01  +9.95230635e-01
   3970.0000  +2.51317119e-01  +9.94985089e-01
   3990.0000  +2.30872059e-01  +9.95926947e-01
   4010.0000  +2.41587920e-01  +9.95169393e-01
   4030.0000  +2.49765068e-01  +9.94107281e-01
   4050.0000  +2.33035587e-01  +9.94541628e-01
   4070.0000  +2.42776188e-01  +9.94151893e-01
   4090.0000  +2.36833339e-01  +9.95450247e-01
   4110.0000  +2.33788722e-01  +9.96147181e-01
   4130.0000  +2.37320918e-01  +9.95492337e-01
   4150.0000  +2.30157768e-01  +9.95596100e-01
   4170.0000  +2.31824221e-01  +9.94939982e-01
   4190.0000  +2.20945481e-01  +9.94911016e-01
   4210.0000  +2.07467637e-01  +9.92948611e-01
   4230.0000  +2.26826779e-01  +9.95636121e-01
   4250.0000  +2.20011375e-01  +9.94209643e-01
   4270.0000  +2.24976221e-01  +9.94820695e-01
   4290.0000  +1.06900601e-01  +8.12090568e-01
   4310.0000  +3.81237089e-02  +3.12057114e-01
   4330.0000  +8.98383299e-02  +7.23190682e-01
   4350.0000  -7.27153772e-02  -3.78574547e-01
   4370.0000  -6.18018251e-02  -3.31689317e-01
   4390.0000  -3.26167025e-02  -1.99928188e-01
   4410.0000  -2.00457194e-01  -6.06299379e-01
   4430.0000  -1.22197015e-01  -4.90107549e-01
   4450.0000  -1.03319796e-01  -4.36819705e-01
   4470.0000  -2.79065256e-01  -6.70968849e-01
   4490.0000  -1.56939188e-01  -5.49258476e-01
   4510.0000  -1.69699811e-01  -5.54720512e-01
   4530.0000  -3.02058720e-01  -6.74502119e-01
   4550.0000  -2.22607088e-01  -6.26445771e-01
   4570.0000  -1.59707702e-01  -5.46031066e-01
   4590.0000  -2.91653384e-01  -6.66747690e-01
   4610.0000  -2.28068178e-01  -6.33698244e-01
   4630.0000  -2.28612050e-01  -6.33626070e-01
   4650.0000  -1.29538644e-01  -4.69792061e-01
   4670.0000  -1.65966860e-01  -5.59327205e-01
   4690.0000  -1.94200540e-01  -6.06656265e-01
   4710.0000  -1.54891738e-01  -5.40009591e-01
   4730.0000  -1.11539842e-01  -4.70385113e-01
   4750.0000  -1.52163742e-01  -5.50483995e-01
   4770.0000  -1.55038586e-01  -5.50113121e-01
   4790.0000  -1.26126852e-01  -4.95682580e-01
   4810.0000  -1.71592317e-01  -5.71798664e-01
   4830.0000  -1.11394606e-01  -4.71183310e-01
   4850.0000  -1.18342721e-01  -4.87097449e-01
   4870.0000  -1.30173554e-01  -5.05810142e-01
   4890.0000  -1.20228185e-01  -4.86444234e-01
   4910.0000  -1.17569529e-01  -4.77517485e-01
   4930.0000  -1.15761724e-01  -4.68955110e-01
   4950.0000  -1.16691504e-01  -4.70770665e-01
   4970.0000  -1.23519581e-01  -4.84960256e-01
   4990.0000  -1.11469617e-01  -4.55327733e-01
   5010.0000  -8.71736867e-02  -3.95513863e-01
   5030.0000  -8.18381448e-02  -3.82209794e-01
   5050.0000  -1.25423062e-01  -4.87474053e-01
   5070.0000  -1.08426814e-01  -4.53967353e-01
   5090.0000  -6.35932481e-02  -3.18726718e-01
   5110.0000  -9.98938349e-02  -4.24275517e-01
   5130.0000  -7.20717095e-02  -3.47369606e-01
   5150.0000  -9.71503239e-02  -4.28378084e-01
   5170.0000  -5.16807233e-02  -2.73422353e-01
   5190.0000  -9.90294426e-02  -4.32937707e-01
   5210.0000  -9.61756654e-02  -4.24123976e-01
   5230.0000  -9.86493973e-02  -4.34832352e-01
   5250.0000  -7.86688002e-02  -3.85757451e-01
   5270.0000  -5.81363417e-02  -3.11918481e-01
   5290.0000  -1.07446137e-01  -4.60461834e-01
   5310.0000  -7.45558684e-02  -3.67874750e-01
   5330.0000  -8.72263164e-02  -4.11698357e-01
   5350.0000  -6.31954900e-02  -3.30515915e-01
   5370.0000  -6.63583897e-02  -3.43588471e-01
   5390.0000  -6.25482676e-02  -3.29560622e-01
   5410.0000  -6.84923264e-02  -3.49851225e-01
   5430.0000  -9.52621334e-02  -4.36626813e-01
   5450.0000  -6.70234877e-02  -3.50899231e-01
   5470.0000  -6.19170615e-02  -3.30559010e-01
   5490.0000  -8.09428995e-02  -3.96643353e-01
   5510.0000  -5.61012690e-02  -3.09179341e-01
   5530.0000  -3.89190074e-02  -2.34243474e-01
   5550.0000  -8.07344742e-02  -3.93310215e-01
   5570.0000  -3.13621947e-02  -1.96858173e-01
   5590.0000  -6.08928020e-02  -3.26630250e-01
   5610.0000  -6.61361682e-02  -3.48775169e-01
   5630.0000  -6.05884619e-02  -3.24695500e-01
   5650.0000  -3.31621590e-02  -2.00466740e-01
   5670.0000  -3.02796840e-02  -1.88621401e-01
   5690.0000  -5.55585083e-02  -3.07660316e-01
   5710.0000  -3.24347215e-02  -2.02212416e-01
   5730.0000  -4.06025603e-02  -2.37763438e-01
   5750.0000  -4.55136912e-02  -2.64920740e-01
   5770.0000  -2.81117877e-02  -1.74246395e-01
   5790.0000  -3.17565215e-02  -1.95630128e-01
   5810.0000  -3.18853382e-02  -1.96114817e-01
   5830.0000  -3.34225624e-02  -2.04745351e-01
   5850.0000  -2.23860381e-02  -1.42765607e-01
   5870.0000  -2.52076412e-02  -1.58445078e-01
   5890.0000  -3.05606829e-02  -1.87709997e-01
   5910.0000  +5.02673150e-03  +3.54029091e-02
   5930.0000  -1.48479976e-02  -9.67408730e-02
   5950.0000  -2.52942561e-02  -1.58215714e-01
   5970.0000  -1.53497855e-02  -1.02206812e-01
   5990.0000  -1.19672207e-02  -7.97466048e-02
   6010.0000  -1.02786591e-02  -6.93821380e-02
   6030.0000  -1.43613881e-02  -9.65305894e-02
   6050.0000  -1.71682690e-02  -1.12917983e-01
   6070.0000  -1.90121447e-02  -1.24015848e-01
   6090.0000  -1.94107163e-02  -1.27121337e-01
   6110.0000  -2.37929478e-02  -1.50223562e-01
   6130.0000  -9.22407686e-03  -6.25365252e-02
   6150.0000  -2.15084872e-02  -1.37075914e-01
   6170.0000  -2.06162276e-02  -1.33312883e-01
   6190.0000  -7.36944219e-03  -5.13607397e-02
   6210.0000  -9.65756458e-03  -6.80372666e-02
   6230.0000  -2.33449190e-02  -1.54470038e-01
   6250.0000  -1.97831533e-02  -1.30649678e-01
   6270.0000  -1.49869988e-02  -9.98177132e-02
   6290.0000  -1.63574663e-02  -1.10744381e-01
   6310.0000  -2.01044948e-02  -1.30967447e-01
   6330.0000  -6.09775512e-03  -4.29538310e-02
   6350.0000  -1.37242232e-02  -9.25665551e-02
   6370.0000  -1.76794720e-02  -1.21326329e-01
   6390.0000  -1.43308213e-02  -9.82317748e-02
   6420.0000  -1.67446682e-02  -1.13743364e-01
   6460.0000  -2.49779191e-02  -1.63267087e-01
   6500.0000  -3.04723302e-02  -1.94362568e-01
   6540.0000  -2.74891540e-02  -1.79769286e-01
